atom_id,atom_name,review_priority,risk_tier,risk_score,overall_verdict,semantic_status,review_status,has_completed_review,trust_readiness,review_batch_reason,recommended_review_action,trust_blockers
ageoa.particle_filters.basic.resample_and_belief_projection@ageoa/particle_filters/basic/atoms.py:106,ageoa.particle_filters.basic.resample_and_belief_projection,review_later,medium,31,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.tdma_solver_d12.tdmasolver@ageoa/quantfin/tdma_solver_d12/atoms.py:28,ageoa.quantfin.tdma_solver_d12.tdmasolver,review_later,medium,31,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.hrp_d12.hrppipelinerun@ageoa/institutional_quant_engine/hrp_d12/atoms.py:16,ageoa.institutional_quant_engine.hrp_d12.hrppipelinerun,review_later,medium,30,misleading,fail,missing,False,not_reviewed,REVIEW_MEDIUM_RISK_MISLEADING,review before remediation or promotion,TRUST_BLOCK_REVIEW_MISSING
ageoa.advancedvi.optimize.optimizationlooporchestration@ageoa/advancedvi/optimize/atoms.py:21,ageoa.advancedvi.optimize.optimizationlooporchestration,review_later,medium,58,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.compute_absolute_weighted_index_distances@ageoa/molecular_docking/minimize_bandwidth/atoms.py:76,ageoa.molecular_docking.minimize_bandwidth.compute_absolute_weighted_index_distances,review_later,medium,56,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.filter_rs.initializekalmanstatemodel@ageoa/kalman_filters/filter_rs/atoms.py:19,ageoa.kalman_filters.filter_rs.initializekalmanstatemodel,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.filter_rs.predictlatentstatesteadystate@ageoa/kalman_filters/filter_rs/atoms.py:67,ageoa.kalman_filters.filter_rs.predictlatentstatesteadystate,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.filter_rs.updateposteriorstatesteadystate@ageoa/kalman_filters/filter_rs/atoms.py:146,ageoa.kalman_filters.filter_rs.updateposteriorstatesteadystate,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.static_kf.exposecovariance@ageoa/kalman_filters/static_kf/atoms.py:110,ageoa.kalman_filters.static_kf.exposecovariance,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.static_kf.exposelatentmean@ageoa/kalman_filters/static_kf/atoms.py:96,ageoa.kalman_filters.static_kf.exposelatentmean,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.static_kf.predictlatentstate@ageoa/kalman_filters/static_kf/atoms.py:48,ageoa.kalman_filters.static_kf.predictlatentstate,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.kalman_filters.static_kf.updatewithmeasurement@ageoa/kalman_filters/static_kf/atoms.py:69,ageoa.kalman_filters.static_kf.updatewithmeasurement,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.leg_odometer.velocitystatereadout@ageoa/pronto/leg_odometer/atoms.py:21,ageoa.pronto.leg_odometer.velocitystatereadout,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.yaw_lock.readinitialjointangles@ageoa/pronto/yaw_lock/atoms.py:126,ageoa.pronto.yaw_lock.readinitialjointangles,review_later,medium,54,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.particle_filters.basic.filter_step_preparation_and_dispatch@ageoa/particle_filters/basic/atoms.py:20,ageoa.particle_filters.basic.filter_step_preparation_and_dispatch,review_later,medium,53,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.runsim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:339,ageoa.quantfin.monte_carlo_anti_d12.runsim,review_later,medium,53,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.runsimulation@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:83,ageoa.quantfin.monte_carlo_anti_d12.runsimulation,review_later,medium,53,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:122,ageoa.quantfin.monte_carlo_anti_d12.runsimulationanti,review_later,medium,53,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.foot_contact.mode_snapshot_readout@ageoa/pronto/foot_contact/atoms.py:40,ageoa.pronto.foot_contact.mode_snapshot_readout,review_later,medium,52,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform@ageoa/pronto/inverse_schmitt/atoms.py:21,ageoa.pronto.inverse_schmitt.inverse_schmitt_trigger_transform,review_later,medium,52,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.scipy.interpolate_v2.cubicsplinefit@ageoa/scipy/interpolate_v2/atoms.py:21,ageoa.scipy.interpolate_v2.cubicsplinefit,review_later,medium,51,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.scipy.interpolate_v2.rbfinterpolatorfit@ageoa/scipy/interpolate_v2/atoms.py:42,ageoa.scipy.interpolate_v2.rbfinterpolatorfit,review_later,medium,51,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.random_v2.combinatoricssampler@ageoa/numpy/random_v2/atoms.py:54,ageoa.numpy.random_v2.combinatoricssampler,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.random_v2.continuousmultivariatesampler@ageoa/numpy/random_v2/atoms.py:16,ageoa.numpy.random_v2.continuousmultivariatesampler,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.random_v2.discreteeventsampler@ageoa/numpy/random_v2/atoms.py:38,ageoa.numpy.random_v2.discreteeventsampler,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.search_sort_v2.lexicographicindirectsort@ageoa/numpy/search_sort_v2/atoms.py:37,ageoa.numpy.search_sort_v2.lexicographicindirectsort,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.char_func_option_d12.cf@ageoa/quantfin/char_func_option_d12/atoms.py:168,ageoa.quantfin.char_func_option_d12.cf,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.local_vol_d12.localvol@ageoa/quantfin/local_vol_d12/atoms.py:60,ageoa.quantfin.local_vol_d12.localvol,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.local_vol_d12.var@ageoa/quantfin/local_vol_d12/atoms.py:25,ageoa.quantfin.local_vol_d12.var,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.insertcf@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:673,ageoa.quantfin.monte_carlo_anti_d12.insertcf,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.quicksim@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:158,ageoa.quantfin.monte_carlo_anti_d12.quicksim,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.quicksimanti@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:191,ageoa.quantfin.monte_carlo_anti_d12.quicksimanti,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.runmc@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:39,ageoa.quantfin.monte_carlo_anti_d12.runmc,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.simulatestate@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:301,ageoa.quantfin.monte_carlo_anti_d12.simulatestate,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.tdma_solver_d12.cotraversevec@ageoa/quantfin/tdma_solver_d12/atoms.py:147,ageoa.quantfin.tdma_solver_d12.cotraversevec,review_later,medium,49,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.astroflow.dedispersionkernel@ageoa/astroflow/atoms.py:23,ageoa.astroflow.dedispersionkernel,review_later,medium,48,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.particle_filters.basic.likelihood_reweight_kernel@ageoa/particle_filters/basic/atoms.py:72,ageoa.particle_filters.basic.likelihood_reweight_kernel,review_later,medium,47,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.monte_carlo_anti_d12.process@ageoa/quantfin/monte_carlo_anti_d12/atoms.py:475,ageoa.quantfin.monte_carlo_anti_d12.process,review_later,medium,47,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.rust_robotics.longitudinal_dynamics.initialize_model@ageoa/rust_robotics/longitudinal_dynamics/atoms.py:27,ageoa.rust_robotics.longitudinal_dynamics.initialize_model,review_later,medium,46,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.hawkes_process_d12.hawkesprocesssimulator@ageoa/institutional_quant_engine/hawkes_process_d12/atoms.py:18,ageoa.institutional_quant_engine.hawkes_process_d12.hawkesprocesssimulator,review_later,medium,43,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.biosppy.eda.eda_feature_extraction@ageoa/biosppy/eda.py:88,ageoa.biosppy.eda.eda_feature_extraction,review_later,medium,42,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.e2e_ppg.template_matching.templatefeaturecomputation@ageoa/e2e_ppg/template_matching/atoms.py:17,ageoa.e2e_ppg.template_matching.templatefeaturecomputation,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.almgren_chriss.computeoptimaltrajectory@ageoa/institutional_quant_engine/almgren_chriss/atoms.py:18,ageoa.institutional_quant_engine.almgren_chriss.computeoptimaltrajectory,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.order_flow_imbalance.orderflowimbalanceevaluation@ageoa/institutional_quant_engine/order_flow_imbalance/atoms.py:17,ageoa.institutional_quant_engine.order_flow_imbalance.orderflowimbalanceevaluation,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.pin_model.pinlikelihoodevaluation@ageoa/institutional_quant_engine/pin_model/atoms.py:18,ageoa.institutional_quant_engine.pin_model.pinlikelihoodevaluation,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.search_sort_v2.binarysearchinsertion@ageoa/numpy/search_sort_v2/atoms.py:20,ageoa.numpy.search_sort_v2.binarysearchinsertion,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.numpy.search_sort_v2.partialsortpartition@ageoa/numpy/search_sort_v2/atoms.py:55,ageoa.numpy.search_sort_v2.partialsortpartition,review_later,medium,41,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc.runsamplingloop@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:164,ageoa.mcmc_foundational.mini_mcmc.hmc.runsamplingloop,review_later,medium,40,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.tai2utc_d12.tai_to_utc_inversion@ageoa/tempo_jl/tai2utc_d12/atoms.py:56,ageoa.tempo_jl.tai2utc_d12.tai_to_utc_inversion,review_later,medium,40,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.tempo_jl.tai2utc_d12.utc_to_tai_leap_second_kernel@ageoa/tempo_jl/tai2utc_d12/atoms.py:20,ageoa.tempo_jl.tai2utc_d12.utc_to_tai_leap_second_kernel,review_later,medium,40,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.build_sparse_graph_view@ageoa/molecular_docking/minimize_bandwidth/atoms.py:269,ageoa.molecular_docking.minimize_bandwidth.build_sparse_graph_view,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.build_threshold_search_space@ageoa/molecular_docking/minimize_bandwidth/atoms.py:322,ageoa.molecular_docking.minimize_bandwidth.build_threshold_search_space,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.enforce_threshold_sparsity@ageoa/molecular_docking/minimize_bandwidth/atoms.py:249,ageoa.molecular_docking.minimize_bandwidth.enforce_threshold_sparsity,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.initialize_reduction_state@ageoa/molecular_docking/minimize_bandwidth/atoms.py:130,ageoa.molecular_docking.minimize_bandwidth.initialize_reduction_state,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape@ageoa/molecular_docking/minimize_bandwidth/atoms.py:58,ageoa.molecular_docking.minimize_bandwidth.validate_square_matrix_shape,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:111,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input@ageoa/molecular_docking/minimize_bandwidth/atoms.py:304,ageoa.molecular_docking.minimize_bandwidth.validate_symmetric_input,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.char_func_option_d12.f@ageoa/quantfin/char_func_option_d12/atoms.py:125,ageoa.quantfin.char_func_option_d12.f,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:393,ageoa.quantfin.rng_skip_d12.f,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.f@ageoa/quantfin/rng_skip_d12/atoms.py:439,ageoa.quantfin.rng_skip_d12.f,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.mulmod64@ageoa/quantfin/rng_skip_d12/atoms.py:239,ageoa.quantfin.rng_skip_d12.mulmod64,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.powmod64@ageoa/quantfin/rng_skip_d12/atoms.py:272,ageoa.quantfin.rng_skip_d12.powmod64,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.skip@ageoa/quantfin/rng_skip_d12/atoms.py:304,ageoa.quantfin.rng_skip_d12.skip,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.quantfin.rng_skip_d12.split@ageoa/quantfin/rng_skip_d12/atoms.py:364,ageoa.quantfin.rng_skip_d12.split,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.skyfield.calculate_vector_angle@ageoa/skyfield/atoms.py:37,ageoa.skyfield.calculate_vector_angle,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.skyfield.compute_spherical_coordinate_rates@ageoa/skyfield/atoms.py:21,ageoa.skyfield.compute_spherical_coordinate_rates,review_later,medium,38,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.advancedvi.location_scale.evaluate_log_probability_density@ageoa/advancedvi/location_scale/atoms.py:18,ageoa.advancedvi.location_scale.evaluate_log_probability_density,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.copula_dependence.simulate_copula_dependence@ageoa/institutional_quant_engine/copula_dependence/atoms.py:19,ageoa.institutional_quant_engine.copula_dependence.simulate_copula_dependence,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.dynamic_hedge.kalman_hedge_ratio@ageoa/institutional_quant_engine/dynamic_hedge/atoms.py:21,ageoa.institutional_quant_engine.dynamic_hedge.kalman_hedge_ratio,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.evt_model.fit_gpd_tail@ageoa/institutional_quant_engine/evt_model/atoms.py:18,ageoa.institutional_quant_engine.evt_model.fit_gpd_tail,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.supply_chain.propagate_supply_shock@ageoa/institutional_quant_engine/supply_chain/atoms.py:20,ageoa.institutional_quant_engine.supply_chain.propagate_supply_shock,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.institutional_quant_engine.triangular_arbitrage.detect_triangular_arbitrage@ageoa/institutional_quant_engine/triangular_arbitrage/atoms.py:17,ageoa.institutional_quant_engine.triangular_arbitrage.detect_triangular_arbitrage,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.advancedhmc.integrator.hamiltonianphasepointtransition@ageoa/mcmc_foundational/advancedhmc/integrator/atoms.py:45,ageoa.mcmc_foundational.advancedhmc.integrator.hamiltonianphasepointtransition,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.advancedhmc.integrator.temperingfactorcomputation@ageoa/mcmc_foundational/advancedhmc/integrator/atoms.py:20,ageoa.mcmc_foundational.advancedhmc.integrator.temperingfactorcomputation,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.aees.metropolishastingstransitionkernel@ageoa/mcmc_foundational/kthohr_mcmc/aees/atoms.py:22,ageoa.mcmc_foundational.kthohr_mcmc.aees.metropolishastingstransitionkernel,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.kthohr_mcmc.aees.targetlogkerneloracle@ageoa/mcmc_foundational/kthohr_mcmc/aees/atoms.py:57,ageoa.mcmc_foundational.kthohr_mcmc.aees.targetlogkerneloracle,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate@ageoa/mcmc_foundational/mini_mcmc/hmc/atoms.py:26,ageoa.mcmc_foundational.mini_mcmc.hmc.initializehmcstate,review_later,medium,36,acceptable_with_limits,unknown,missing,False,not_reviewed,REVIEW_LIMITATIONS_UNDOCUMENTED,document limitations before broader reuse,TRUST_BLOCK_REVIEW_MISSING
